tag,game_id,winner,white,black,half_turns,engine1_pieces,engine2_pieces,engine1_time,engine2_time,end_state
turbo2_timed_10000,1,1,1,2,109,8,4,549.39,539.23,4Q3/1R6/2P1Rk2/6p1/P5B1/2b2p2/P6K/8 b - - 1 55
turbo2_timed_10000,2,2,2,1,81,6,7,399.43,409.32,1r6/3Q1pp1/1p5p/kB6/8/6P1/3B1P1P/6K1 b - - 0 41
turbo2_timed_10000,3,1,1,2,23,16,11,119.80,109.83,r2qrk2/ppp1bpQp/2B2B2/3p4/8/1P2P3/P1PP1PPP/RN2K1NR b KQ - 2 12
turbo2_timed_10000,4,1,2,1,80,11,4,399.42,399.30,1n4k1/3p2p1/7p/2pnP3/2p2r1P/4K3/1p3r2/4R3 w - - 4 41
turbo2_timed_10000,5,1,1,2,83,12,5,419.82,409.49,8/1Q6/1k1p2r1/N3pb2/PP2P3/5P2/1P3N1P/R3K2R b - - 4 42
turbo2_timed_10000,6,1,2,1,58,11,5,289.58,289.55,rn3rk1/5ppp/pP6/8/4q3/6Pb/5p1P/1R5K w - - 0 30
turbo2_timed_10000,7,1,1,2,81,11,3,409.39,399.36,B6R/5p2/5Qpk/8/1P4PN/3P4/P4KP1/2R5 b - - 6 41
turbo2_timed_10000,8,1,2,1,62,12,4,309.52,309.50,r1b5/1pk2pp1/p1P1p3/P2p1P2/3n4/5n2/8/1r1K4 w - - 1 32
turbo2_timed_10000,9,1,1,2,41,15,9,209.74,199.69,1rb2k1r/3pBB2/1p1N3p/5Np1/p7/1P2P3/P1PP1PPP/R3K2R b KQ - 1 21
turbo2_timed_10000,10,2,2,1,65,8,9,319.54,329.45,Q2k1b1r/6p1/p2PB3/2p3p1/8/8/Pn3PPP/3R2K1 b - - 0 33
turbo2_timed_10000,11,1,1,2,69,11,5,349.47,339.48,3r4/3kQ3/pP1B4/1b5p/8/3P4/1P3PPP/R1R3K1 b - - 4 35
turbo2_timed_10000,12,1,2,1,102,11,6,509.23,509.13,3kr3/2r1n1p1/3p1p2/3b3p/p2Q3P/B5PK/5P2/7q w - - 4 52
turbo2_timed_10000,13,1,1,2,53,14,5,269.58,259.61,1rk1b3/2Q5/p2B4/7p/P7/1P2P1P1/2PP2PP/RN2N1K1 b - - 1 27
turbo2_timed_10000,14,1,2,1,58,12,5,289.60,289.49,r3k2r/6p1/2p1p2p/p1n2p2/P2p1P2/Kq6/3Q4/6N1 w kq - 1 30
turbo2_timed_10000,15,2,1,2,58,7,10,289.59,289.57,2kr4/1pp2p2/p6b/4P3/1nb1Q3/5N1P/P5R1/2qK4 w - - 0 30
turbo2_timed_10000,16,1,2,1,74,13,6,369.49,369.44,4r1nr/2p4p/4kp2/p7/P1p3pP/6b1/1PP2qb1/Q6K w - - 0 38
turbo2_timed_10000,17,1,1,2,83,10,2,419.44,409.34,2RN4/8/2p5/8/7P/kQ2P3/P1P3P1/1K5R b - - 2 42
turbo2_timed_10000,18,2,2,1,69,7,6,339.54,349.40,r6r/p5pp/8/2R5/3kp3/2Q5/2P3PP/2K5 b - - 0 35
turbo2_timed_10000,19,2,1,2,80,7,5,399.40,399.39,6k1/8/p4p2/2P5/B5PK/2P4q/P5bP/8 w - - 1 41
turbo2_timed_10000,20,2,2,1,55,9,10,269.60,279.57,r2kr3/p2Q2Np/4Bp1n/2p5/4p3/7P/P4PP1/3R1RK1 b - - 0 28
turbo2_timed_10000,21,1,1,2,67,11,4,339.48,329.47,4Q3/2B5/5p2/2pk4/2n5/2N1P1P1/P2P1PP1/4K2R b K - 3 34
turbo2_timed_10000,22,1,2,1,82,9,6,409.37,409.31,6k1/2p3p1/p6p/3npn1P/P3R3/5PqK/8/3B4 w - - 1 42
turbo2_timed_10000,23,1,1,2,113,7,2,569.14,559.11,8/8/8/4B2r/R7/P1N1R2k/2P5/5K2 b - - 4 57
turbo2_timed_10000,24,1,2,1,76,10,5,379.48,379.39,3k2r1/3n3p/3r1n2/PP6/4pb2/5b2/5P2/2q1R2K w - - 4 39
turbo2_timed_10000,25,1,1,2,101,7,4,509.18,499.22,3Q3k/2R5/5p2/8/1P6/P5p1/RK3P2/7q b - - 3 51
turbo2_timed_10000,26,1,2,1,72,9,5,359.47,359.39,3r1k1r/p4ppp/8/5p2/8/4B3/1P3P1P/2Kq4 w - - 6 37
turbo2_timed_10000,27,1,1,2,53,12,6,269.60,259.54,7k/1b2n3/5B1p/5pN1/1bB4P/5P2/PPP3P1/RN1K4 b - - 0 27
turbo2_timed_10000,28,2,2,1,111,3,7,549.17,559.14,8/3B3p/8/kQ5P/p7/8/PP3P2/4K3 b - - 0 56
turbo2_timed_10000,29,1,1,2,53,15,7,269.58,259.57,r2k3r/1pp1Q3/n3B3/p2N3P/8/4PP2/PPPP3P/R1B1K2R b KQ - 0 27
turbo2_timed_10000,30,1,2,1,76,8,4,379.48,379.41,6n1/2k1p2p/8/1p3p2/5P2/7P/3r2q1/4R1K1 w - - 1 39
turbo2_timed_10000,31,1,1,2,69,11,6,349.42,339.43,8/r3R3/p2R2p1/1p1k4/1P3B1p/3P4/P1P2PPP/6K1 b - - 6 35
turbo2_timed_10000,32,1,2,1,82,9,6,409.32,409.35,8/4k1pp/4pp2/p1p5/4K2P/3r1qP1/P4P2/5N2 w - - 1 42
turbo2_timed_10000,33,2,1,2,80,8,6,399.41,399.43,2Nk4/5p1N/8/3p1b1K/5q2/5P2/P2N3r/2RR4 w - - 0 41
turbo2_timed_10000,34,1,2,1,126,9,3,629.07,628.92,4r1k1/6pp/1p6/8/1p3qPK/1b3P2/7r/8 w - - 6 64
turbo2_timed_10000,35,1,1,2,53,11,5,269.56,259.59,8/5Q2/2p1k1p1/7p/p2P4/BP2P3/P1P3PP/5RK1 b - - 0 27
turbo2_timed_10000,36,2,2,1,59,9,6,289.60,299.50,1n1q1k1r/5Qpp/2p5/p1N5/2B5/6P1/1p3P2/5K2 b - - 3 30
turbo2_timed_10000,37,1,1,2,47,15,12,239.65,229.66,1r6/1p1nNp1r/p4npb/2p3k1/3PpQ2/1PP1P2P/P3BP1P/R1BK3R b - - 6 24
turbo2_timed_10000,38,1,2,1,68,13,5,339.46,339.46,rnb1k3/pppp1p2/4p3/1R6/q2P4/2b1P3/1P6/1K5r w q - 2 35
turbo2_timed_10000,39,1,1,2,83,9,2,419.35,409.38,8/2R3Qk/8/8/4P2p/4B3/PP3PKP/8 b - - 0 42
turbo2_timed_10000,40,1,2,1,122,4,2,609.14,608.96,6k1/8/1p6/5P2/8/5q2/7K/7r w - - 1 62
turbo2_timed_10000,41,1,1,2,99,8,3,499.24,489.26,1Q6/8/2kR2p1/8/2PK1P2/4P2p/6PP/8 b - - 1 50
turbo2_timed_10000,42,2,2,1,77,10,11,379.44,389.38,3r4/pbnq1Q2/1p1kp3/1Pp1BpN1/P1P4P/6P1/5P2/4R1K1 b - - 6 39
turbo2_timed_10000,43,1,1,2,55,13,6,279.61,269.57,2Q4R/2k2p2/4p3/p1P3p1/3Pn1P1/1P6/P2P1PP1/RN2K3 b Q - 4 28
turbo2_timed_10000,44,1,2,1,78,11,8,389.42,389.39,1k1r4/1p1b2Qp/p1n2p2/3p1P2/NP4PP/P7/4q3/5rK1 w - - 0 40
turbo2_timed_10000,45,1,1,2,51,12,4,259.68,249.59,8/p1Q5/k4R2/2p5/3p4/1PN1P3/P1PP2PP/R3K3 b Q - 1 26
turbo2_timed_10000,46,2,2,1,69,8,8,339.50,349.45,r1b3k1/1pp3Q1/2N1p3/p4p2/P7/1PB5/1KP2P2/8 b - - 0 35
turbo2_timed_10000,47,1,1,2,77,11,3,389.37,379.38,1Q6/4k3/8/2N2RBp/3P2p1/1P1K4/1P2N1PP/8 b - - 1 39
turbo2_timed_10000,48,1,2,1,78,8,2,389.44,389.44,8/p5kp/3n4/8/P3b2n/8/2r5/1r2K3 w - - 4 40
turbo2_timed_10000,49,1,1,2,45,15,9,229.61,219.65,2Q1k3/rp3q2/5pBb/p1pN4/2P1p3/1P2PN2/P2P1PPP/R4RK1 b - - 0 23
turbo2_timed_10000,50,1,2,1,62,12,6,309.59,309.51,rn5k/p1p1n1pp/1p6/2P5/P3b2P/8/2q2p2/R1K4R w - - 3 32
turbo2_timed_10000,51,1,1,2,101,8,2,509.30,499.28,4Q2Q/8/6k1/1N3p2/8/1P2BP2/P7/4K3 b - - 2 51
turbo2_timed_10000,52,2,2,1,69,6,8,339.53,349.44,4r1kr/6Rp/3pN3/3P1p2/2P2P1P/8/6P1/6K1 b - - 0 35
turbo2_timed_10000,53,1,1,2,75,12,3,379.42,369.35,3R3k/8/1p4P1/p4R1N/P7/4PPP1/1PP4P/6K1 b - - 2 38
turbo2_timed_10000,54,1,2,1,80,11,5,399.42,399.33,Bn6/p2k4/1p5p/2p1n3/P2b2b1/6P1/q6P/2K2q2 w - - 0 41
turbo2_timed_10000,55,1,1,2,89,11,5,449.33,439.32,2q3r1/5R2/3Q4/P4k2/4pPb1/P1P5/3N1P2/2B1K1N1 b - - 2 45
turbo2_timed_10000,56,1,2,1,92,10,3,459.31,459.25,5rk1/p4b2/1p1p1p2/8/P3P3/8/2r4p/K3q3 w - - 0 47
turbo2_timed_10000,57,1,1,2,103,8,3,519.23,509.21,4R3/8/6p1/8/1p4Q1/1P3P1k/P1PP4/6K1 b - - 4 52
turbo2_timed_10000,58,1,2,1,92,13,6,459.31,459.23,r3n3/2kp3r/1p5p/3p4/1P2p1p1/2pbPN2/2q3B1/2K4R w - - 2 47
turbo2_timed_10000,59,1,1,2,89,9,4,449.27,439.27,8/3Rn3/8/1Qk4p/P5pP/1P2P1K1/5PP1/8 b - - 1 45
turbo2_timed_10000,60,1,2,1,108,11,5,539.21,539.13,8/5pkp/p7/6Pp/3nP3/2NrbK1B/2p5/2p3r1 w - - 5 55
turbo2_timed_10000,61,1,1,2,107,6,4,539.24,529.21,2r3k1/6RR/4Np2/6p1/6K1/7P/5P2/8 b - - 14 54
turbo2_timed_10000,62,1,2,1,118,7,2,589.19,589.10,6k1/5pp1/7p/8/8/2p1N3/1q3n2/2K5 w - - 4 60
turbo2_timed_10000,63,1,1,2,73,8,2,369.42,359.45,Q1k5/7R/8/8/3p4/1P1P1P2/5P1P/6K1 b - - 0 37
turbo2_timed_10000,64,2,2,1,89,6,7,439.33,449.27,R2k3r/4R3/3B1p2/1p6/p5p1/1P4P1/5P2/6K1 b - - 3 45
turbo2_timed_10000,65,2,1,2,52,11,7,259.62,259.60,2b1k2r/5pp1/8/3P4/3P4/1PP4q/P2P1K1P/RNB2q2 w k - 1 27
turbo2_timed_10000,66,1,2,1,88,9,4,439.39,439.30,r5k1/3b1ppp/4p3/4P3/8/5PP1/4q3/3q3K w - - 0 45
turbo2_timed_10000,67,1,1,2,51,14,6,259.59,249.61,2N2kQ1/p4B2/np6/7p/8/4p3/PPPP1PPP/R1B1K2R b KQ - 1 26
turbo2_timed_10000,68,2,2,1,91,6,6,449.32,459.29,5kBr/1p3Q2/p6p/8/7P/3p2P1/8/5RK1 b - - 0 46
turbo2_timed_10000,69,1,1,2,79,8,3,399.39,389.32,8/8/p4BP1/7p/8/4kP2/P2Q2PP/2K5 b - - 4 40
turbo2_timed_10000,70,2,2,1,49,7,11,239.64,249.59,rnk1q2Q/2R1B3/8/p2N1p1p/2P5/5PP1/5P1P/1R4K1 b - - 1 25
turbo2_timed_10000,71,2,1,2,48,9,11,239.65,239.64,r7/1p2pk2/p7/2P1bbp1/2p5/4P3/3q1PPP/Kn2R1NR w - - 2 25
turbo2_timed_10000,72,1,2,1,72,11,4,359.44,359.44,1r2n3/2p3p1/p3p1k1/1p3p2/P4P2/3n1P2/Kq6/8 w - - 0 37
turbo2_timed_10000,73,1,1,2,67,11,2,339.49,329.45,8/RQ6/2p5/1k6/1N3P2/4PK2/1P1P3P/1NR5 b - - 4 34
turbo2_timed_10000,74,2,2,1,79,9,7,389.39,399.39,rn3rk1/1p5R/2pn1p1N/p4B2/8/5KP1/PP6/8 b - - 1 40
turbo2_timed_10000,75,1,1,2,73,14,2,369.45,359.46,8/8/8/4NN1k/P4P1p/5B2/P1PP1PPP/R4RK1 b - - 4 37
turbo2_timed_10000,76,1,2,1,64,11,6,319.55,319.51,4k1n1/1p3pp1/p5p1/1Pn3P1/P7/KqP3b1/3B4/7r w - - 8 33
turbo2_timed_10000,77,1,1,2,99,7,2,499.22,489.18,8/7R/6p1/3P3k/5Q2/1P5P/6P1/7K b - - 0 50
turbo2_timed_10000,78,1,2,1,118,6,1,589.10,589.04,8/5ppp/8/5n2/8/5k1K/8/7r w - - 10 60
turbo2_timed_10000,79,1,1,2,45,13,9,229.67,219.59,4kb1r/3Qp1p1/p3Pp2/7p/2P4P/1P1bP1N1/P2P2P1/R3K2R b KQ - 0 23
turbo2_timed_10000,80,1,2,1,58,14,7,289.58,289.51,r1b1k3/ppnp1p2/2p1p1p1/1P6/2P5/P2n4/4B2r/2qKQ1R1 w q - 1 30
turbo2_timed_10000,81,1,1,2,67,16,7,339.50,329.49,3r4/2qkb3/p3Q1B1/1pp5/5N2/2P1P1P1/PP1P1P1P/RNB2RK1 b - - 12 34
turbo2_timed_10000,82,2,2,1,81,7,8,399.43,409.39,Q4r2/p2kR3/1p4p1/2P3B1/2b5/P7/1Pn4P/6K1 b - - 0 41
turbo2_timed_10000,83,1,1,2,65,10,5,329.52,319.47,3Q1k2/4R3/6p1/2r2p2/3N4/4P2p/P2P2PP/5RK1 b - - 1 33
turbo2_timed_10000,84,1,2,1,154,4,2,768.83,768.67,8/8/pR6/4b3/8/3k4/4q3/4K3 w - - 6 78
turbo2_timed_10000,85,2,1,2,98,4,6,489.27,489.15,1r6/8/2p1k3/4p1P1/4q3/7P/3K1P2/4q3 w - - 1 50
turbo2_timed_10000,86,1,2,1,132,7,1,659.10,658.95,k7/8/p6r/2p5/2p5/8/3r4/q4K2 w - - 0 67
turbo2_timed_10000,87,2,1,2,70,11,10,349.49,349.43,4r2r/1b2k1b1/p3P3/1p3B2/5P2/PP1p2pP/R2P1qP1/1N3K2 w - - 3 36
turbo2_timed_10000,88,1,2,1,56,13,8,279.59,279.54,r5k1/1pp2pp1/p1n4p/8/3p1PPb/P1P1r3/1P1R3P/5q1K w - - 6 29
turbo2_timed_10000,89,1,1,2,121,8,1,609.04,598.97,3Q1k2/4R3/8/8/1P3P2/2N2K1P/P7/8 b - - 8 61
turbo2_timed_10000,90,1,2,1,120,8,3,599.06,599.04,2b1k3/8/2p1p1r1/6qK/1p6/r4P1P/8/8 w - - 2 61
turbo2_timed_10000,91,1,1,2,63,10,4,319.54,309.48,3R4/p4k2/2p2Q2/8/4P3/1Pp4P/P1P3P1/2K2R2 b - - 0 32
turbo2_timed_10000,92,1,2,1,76,10,3,379.44,379.35,6k1/5ppp/2p5/2bp4/1p6/rK6/r7/3R1R2 w - - 18 39
turbo2_timed_10000,93,2,1,2,60,11,10,299.57,299.50,3B2k1/3Pp1bp/6p1/1p3p2/2PPP1n1/P4b2/3R1P2/RN3K1q w - - 1 31
turbo2_timed_10000,94,1,2,1,72,12,3,359.46,359.38,6k1/p5p1/1p1p3p/1bp5/4p2n/7r/1NP1n3/7K w - - 4 37
turbo2_timed_10000,95,2,1,2,84,7,5,419.32,419.35,2k3r1/2p5/8/4P3/7P/P2P4/2P3q1/R2b3K w - - 3 43
turbo2_timed_10000,96,1,2,1,34,12,8,169.76,169.72,2kr2nr/p1p2ppp/8/4n3/Q7/PR4Pb/P2qKP1P/8 w - - 6 18
turbo2_timed_10000,97,1,1,2,61,13,5,309.57,299.51,7Q/2Q5/2kB1pr1/2p5/p2P4/1PN5/2PPN1P1/R4RK1 b - - 2 31
turbo2_timed_10000,98,1,2,1,118,6,1,589.14,589.03,5k2/6p1/p7/8/6n1/8/5r2/4q1K1 w - - 0 60
turbo2_timed_10000,99,1,1,2,93,8,2,469.32,459.21,5k2/5Q2/6P1/8/4p3/2P1P3/P2PK2P/8 b - - 4 47
turbo2_timed_10000,100,1,2,1,94,10,2,469.26,469.24,5k2/1pp3p1/3pn1Kr/8/7p/2r4b/5P2/8 w - - 4 48
turbo2_timed_10000,101,1,1,2,85,11,3,429.39,419.35,8/r6R/1R6/1PPk4/1P1PP1p1/3K4/5PPP/8 b - - 0 43
turbo2_timed_10000,102,1,2,1,58,11,5,289.57,289.51,4k1nr/p5pp/2p2p2/8/P6P/6P1/2pr3K/R4q2 w k - 4 30
turbo2_timed_10000,103,2,1,2,70,7,9,349.51,349.45,1r4k1/4b2p/4p1p1/1q3p2/K5n1/4P2Q/5PPP/R7 w - - 0 36
turbo2_timed_10000,104,1,2,1,128,7,2,639.10,638.95,8/p4kp1/5p2/5K2/3r4/5r2/3p4/4R3 w - - 4 65
turbo2_timed_10000,105,1,1,2,81,8,3,409.38,399.35,8/2p5/6p1/R7/8/k1BP4/2P2PPP/5K2 b - - 1 41
turbo2_timed_10000,106,1,2,1,70,9,4,349.45,349.45,7k/p4p1p/8/6p1/Pn4Pb/4P3/6K1/1r5q w - - 2 36
turbo2_timed_10000,107,2,1,2,38,14,11,189.68,189.68,1r3rk1/p1pb2p1/Qp3p2/5PqK/P2Np3/4P3/1PPP2P1/RNB2R2 w - - 1 20
turbo2_timed_10000,108,1,2,1,52,13,10,259.61,259.56,r5n1/pppb1k2/2n1p3/4Pp2/2BP4/BP6/P1Q2b2/R2Kq1Nr w - - 7 27
turbo2_timed_10000,109,1,1,2,71,12,5,359.46,349.46,rk1R4/1p6/p6p/2Q5/2P1N3/B1P1P3/P4PPP/6K1 b - - 0 36
turbo2_timed_10000,110,1,2,1,70,11,4,349.45,349.47,r5k1/1p3ppp/p7/6P1/4pn2/6RP/3q4/2r2K2 w - - 1 36
turbo2_timed_10000,111,1,1,2,83,11,2,419.28,409.35,7k/8/7Q/1P2P3/5p2/P1P1P2P/2P3R1/R5K1 b - - 2 42
turbo2_timed_10000,112,2,2,1,93,6,5,459.29,469.22,4b3/6Qk/2p1p3/1p1pP3/2P5/6R1/8/6K1 b - - 2 47
turbo2_timed_10000,113,1,1,2,75,10,5,379.45,369.41,1r1k2R1/2p2p2/2Q5/P7/8/BP1PP2P/6P1/b4K2 b - - 6 38
turbo2_timed_10000,114,1,2,1,46,12,7,229.65,229.66,r4knQ/ppp2p1p/6b1/3Pp3/3n4/7P/5PP1/2q2KR1 w - - 0 24
